,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,290,841,539,544,563,643,508,620,900,-120,70,235
Cash from Investing Activity +,-158,-329,-245,-234,-197,-430,-402,-152,-160,-121,-148,-239
Cash from Financing Activity +,-172,-572,-297,-301,-364,-196,-95,-88,-287,-292,-122,217
Net Cash Flow,-40,-60,-3,9,3,17,10,380,453,-533,-201,213
