,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,1,2,4,7,2,2,1,1,1,1,1,2
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,1,2,4,7,2,2,1,1,1,1,1,2
Working Capital Days,-103,-152,560,268,-3,16,9,-2,35,68,33,20
ROCE %,12%,12%,12%,11%,9%,9%,9%,9%,9%,9%,10%,10%
