,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,16,11,11,12,13,11,32,25,22,23,19,19
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,16,11,11,12,13,11,32,25,22,23,19,19
Working Capital Days,-89,-82,-171,-117,-148,-91,-389,-667,-184,-203,-204,-216
ROCE %,10%,12%,14%,11%,4%,-2%,-8%,-5%,-4%,-5%,-4%,-4%
