,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,509,932,"1,089","1,117","1,124",793,748,"1,892","1,135","1,412","1,906","1,399"
Cash from Investing Activity +,-571,-477,-261,-280,-490,"-1,202","-1,921","-1,779","-1,816","-1,694","-1,911",-542
Cash from Financing Activity +,53,-436,-950,-665,-793,653,"1,194",-64,715,274,-28,-782
Net Cash Flow,-9,18,-122,172,-159,243,21,50,35,-8,-33,75
