,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,67,87,109,127,123,129,111,111,72,36,37,36
Inventory Days,38,35,17,19,28,29,27,21,46,27,69,73
Days Payable,86,89,69,101,104,133,126,142,120,111,179,148
Cash Conversion Cycle,19,33,57,46,47,26,11,-10,-2,-49,-73,-39
Working Capital Days,11,28,116,88,120,53,47,29,18,-18,-32,-2
ROCE %,7%,9%,3%,7%,6%,7%,9%,8%,7%,9%,10%,10%
