,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"3,549","4,594","5,868","7,288","-4,140","-1,659","16,620","15,075","7,038","-12,685","-10,719","-17,170"
Cash from Investing Activity +,"-2,336","-2,359","-4,515","-3,509","1,546","-2,212","-11,364","-7,146","-1,053","-13,712","-23,114","-23,982"
Cash from Financing Activity +,"-1,046","-2,278","-1,365","-3,799","3,449","4,158","-3,418","-8,003","-6,733","26,469","33,908","42,978"
Net Cash Flow,168,-42,-11,-20,856,287,"1,838",-75,-748,72,75,"1,826"
