,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"-1,872","-1,685",-500,594,"-6,302","-9,274","-1,914","-9,719","-5,738","-29,329","-35,726","-34,201"
Cash from Investing Activity +,-499,-461,193,"-1,263","-1,825",-94,-96,-62,-135,295,"-2,625","-1,038"
Cash from Financing Activity +,"2,643","1,704",748,-69,"8,287","12,171","2,427","7,688","7,073","27,288","38,269","39,652"
Net Cash Flow,272,-443,441,-738,160,"2,803",417,"-2,093","1,199","-1,746",-82,"4,413"
