,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,212,279,326,609,281,375,457,576,562,792,785,"1,157"
Cash from Investing Activity +,-188,-158,-209,-383,-256,-223,-224,-282,-74,-560,65,-377
Cash from Financing Activity +,-20,-105,-117,-202,-0,-147,-129,-318,-460,-108,"-1,051",-733
Net Cash Flow,4,16,-0,24,25,4,104,-24,28,124,-201,47
