,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-160,502,"1,441",919,"-2,617","-1,185",-136,518,"1,414",-278,-79,"-1,110"
Cash from Investing Activity +,14,-521,47,"-1,834",-20,616,447,-785,"-1,241","1,582",-720,32
Cash from Financing Activity +,-233,-222,-219,-222,"2,737",-93,-275,169,671,-223,640,"1,156"
Net Cash Flow,-379,-242,"1,269","-1,137",100,-662,36,-99,844,"1,080",-158,78
