,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity +,869,"1,195","1,162","1,299","1,296","1,371","1,824","1,656","1,464","1,634","2,096","2,171"
Cash from Investing Activity +,-477,-786,-518,-401,-716,"-1,294","-1,113",-406,"-1,152","-1,026","-1,553","-1,313"
Cash from Financing Activity +,-382,-431,-635,-737,-475,-475,-596,"-1,222",-249,-603,-631,-697
Net Cash Flow,10,-22,9,160,104,-398,115,27,63,5,-88,161
