,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,847,"1,064",-27,"1,280","1,172","-1,130",827,"6,944",-24,"3,239","3,327","1,394"
Cash from Investing Activity +,-85,-149,-348,-703,"-1,784","-1,132",-462,-195,-119,"-1,872",-382,739
Cash from Financing Activity +,-971,-937,362,-500,564,"2,263",-283,"-6,007",-213,"-1,862","-2,871","-2,135"
Net Cash Flow,-209,-22,-12,76,-49,2,82,742,-356,-495,73,-2
