,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,130,166,192,163,242,302,171,402,203,329,458,311
Cash from Investing Activity +,-91,-26,108,-17,-74,30,72,-129,-32,-48,-344,-161
Cash from Financing Activity +,37,-18,-302,-130,-145,-318,-304,-216,-167,-251,-135,-157
Net Cash Flow,76,123,-2,16,23,13,-60,57,4,30,-21,-7
