,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,109,-183,917,"1,163",565,"1,567","1,665","1,570",73,"1,616","2,593","2,335"
Cash from Investing Activity +,-615,-867,-517,-428,-121,-518,-468,-359,-190,-68,"-1,917",-897
Cash from Financing Activity +,359,"1,253",-512,-816,-470,-977,"-1,168",-831,61,"-1,966",-12,"-1,524"
Net Cash Flow,-148,203,-112,-81,-25,72,28,379,-55,-419,663,-86
