,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-63,"-2,126",-54,"-4,329","-10,483",422,"1,101","-3,587","1,784","-5,225","-5,848","-4,781"
Cash from Investing Activity +,60,-361,-671,"-2,602",-374,562,-919,236,-996,"-2,716","-1,356","-1,149"
Cash from Financing Activity +,17,"2,904",525,"9,094","8,468",20,109,"4,428","2,781","5,361","6,042","5,526"
Net Cash Flow,14,417,-200,"2,162","-2,389","1,004",290,"1,077","3,569","-2,580","-1,162",-403
