,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,106,106,139,170,134,85,318,331,187,393,368,458
Cash from Investing Activity +,-26,-30,-38,-40,-41,-54,-442,-230,-54,-251,-184,-213
Cash from Financing Activity +,-51,-46,-102,3,-60,-68,-95,-95,-114,-140,-175,-221
Net Cash Flow,29,29,-0,133,32,-37,-220,7,19,1,9,24
