,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,10,7,8,8,9,8,5,11,7,6,8,10
Inventory Days,42,29,31,42,35,30,29,53,40,25,32,35
Days Payable,25,23,22,28,30,25,17,30,30,20,26,28
Cash Conversion Cycle,27,13,17,21,15,12,17,33,17,11,14,18
Working Capital Days,28,-1,-1,-14,-11,-7,-12,-13,-15,-14,-12,-6
ROCE %,6%,7%,17%,29%,24%,20%,5%,19%,12%,-8%,21%,11%
