,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,169,72,"1,104",766,650,"1,035",937,931,714,656,843,914
Cash from Investing Activity +,-787,-605,-387,-235,-699,-835,-713,-6,-214,-323,-266,-718
Cash from Financing Activity +,635,550,-726,-439,66,-219,40,-897,25,-438,-524,400
Net Cash Flow,18,18,-9,93,17,-19,265,29,524,-104,53,595
