,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"3,062","3,028","2,363","2,394","1,713","1,844","2,525","3,180","4,204","4,384","3,182","2,911"
Cash from Investing Activity +,"-2,280","-1,908","-2,313",940,-500,"-2,284","-1,521","-2,007",-894,"-1,836","-2,641","-2,179"
Cash from Financing Activity +,-186,"-1,388",-9,"-3,276",-959,-28,-942,"-1,205","-3,431","-2,241",-813,-936
Net Cash Flow,596,-268,41,58,254,-467,61,-32,-121,308,-272,-204
