,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"1,468","2,037","2,957",-898,270,"2,043",356,"1,460","2,832","2,375","2,539","5,235"
Cash from Investing Activity +,"3,924",98,-818,872,"-2,102",3,"6,508",150,267,-461,"-1,529","-3,543"
Cash from Financing Activity +,"-4,532","-1,547","-1,929",787,-232,875,"-9,522","-2,184","-3,828","-2,013",177,"-2,403"
Net Cash Flow,860,588,210,761,"-2,064","2,921","-2,658",-573,-729,-98,"1,186",-710
