,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,37,71,140,82,91,148,188,187,433,196,271,187
Cash from Investing Activity +,-45,-34,-46,-75,-49,-8,-128,-214,-363,89,-195,-11
Cash from Financing Activity +,-14,-37,-70,-19,-48,-124,-21,-2,-75,-288,-76,-111
Net Cash Flow,-21,-1,24,-11,-6,15,39,-29,-5,-3,-1,65
