,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"3,818","3,292","4,171","5,185","6,059","5,800","7,623","9,163","9,048","9,991","15,469","11,886"
Cash from Investing Activity +,-475,138,-282,"-1,173","-1,063",-438,"1,791","-1,228","-1,728","-1,484","-5,324","6,473"
Cash from Financing Activity +,"-2,960","-3,462","-3,864","-4,214","-4,975","-5,390","-6,819","-9,309","-8,015","-8,953","-10,034","-13,101"
Net Cash Flow,383,-33,25,-202,21,-28,"2,595","-1,374",-695,-446,111,"5,258"
