,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,28,109,102,51,29,16,52,-15,-78,-516,"1,701","1,205"
Cash from Investing Activity +,-5,-82,-88,-24,-5,-6,-34,-62,-57,-612,"-1,725","-3,976"
Cash from Financing Activity +,-22,-20,-17,-25,-21,-15,-6,66,149,"1,143",-1,"2,808"
Net Cash Flow,0,7,-3,3,4,-4,12,-11,13,14,-25,37
