,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,0,-35,"1,544","2,189","2,198","2,591","5,437","3,784","4,097","3,777","6,038","8,695"
Cash from Investing Activity +,0,"-1,864",-816,"-1,730","-3,192","-3,050","-5,643","-4,009","-3,936","-4,699","-4,943","-15,228"
Cash from Financing Activity +,0,"1,902",-722,-455,"1,589",38,"1,250",-745,-235,923,-543,"7,975"
Net Cash Flow,0,3,6,4,596,-421,"1,045",-969,-75,2,551,"1,443"
