,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"-6,083","-6,474","-9,213","-5,779","-15,640","-11,643","2,162","5,464","6,078","6,718",686,"-16,586"
Cash from Investing Activity +,"-1,032",2,-675,"-2,118","1,549","-3,587",160,"-2,025","-5,087",-862,849,471
Cash from Financing Activity +,"7,602","6,552","9,426","7,952","14,678","16,008","1,451","-2,091","-3,023","-1,664","-7,050","15,419"
Net Cash Flow,487,81,-461,55,587,777,"3,772","1,349","-2,032","4,193","-5,515",-697
