,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"4,436","-2,317",-304,"4,384","-21,810","-24,573","-57,721","55,396","23,598","-25,816","9,645","6,386"
Cash from Investing Activity +,"-2,785","-3,591","-4,023","-4,478","-8,738","-6,235","14,128",441,"-14,566","-13,026","-12,453","8,527"
Cash from Financing Activity +,176,"7,574","4,989","11,429","35,748","33,039","25,038","-34,942","8,391","11,450","2,771","-5,651"
Net Cash Flow,"1,826","1,666",662,"11,336","5,199","2,231","-18,555","20,895","17,423","-27,392",-38,"9,262"
