,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"2,160","2,579","3,802","6,526","7,534","8,826","5,452","6,892","8,496","9,922","6,107","8,352"
Cash from Investing Activity +,"-1,908","-2,311","-3,541","-6,290","-6,951","-8,789","-4,991","-6,852","-8,835","-11,555","-5,004","-9,703"
Cash from Financing Activity +,-213,-388,-187,-215,-116,-174,-383,-92,388,-233,-117,"1,961"
Net Cash Flow,39,-119,74,20,466,-137,78,-51,48,"-1,866",986,610
