,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,153,326,178,295,213,202,407,451,245,430,602,304
Cash from Investing Activity +,-122,-136,-75,-72,-75,-85,-105,-266,-465,-248,-229,-383
Cash from Financing Activity +,-37,-162,-86,-207,-83,-109,-135,-66,89,-133,-214,-110
Net Cash Flow,-6,28,17,16,55,7,168,119,-131,49,159,-188
