,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-9,153,-75,"1,662",660,199,87,840,-284,614,311,
Cash from Investing Activity +,-136,125,-7,-182,-4,-67,-113,-134,-204,-139,-243,
Cash from Financing Activity +,132,-216,-28,"-1,379",-638,-150,3,-659,496,-401,-145,
Net Cash Flow,-14,62,-110,101,17,-18,-23,47,8,74,-76,
