,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity +,38,-159,-110,123,69,62,42,-95,302,29,-235,26
Cash from Investing Activity +,-297,-105,-61,-63,-29,-533,-763,-324,"-2,001",-494,"-1,116",-512
Cash from Financing Activity +,98,256,173,-45,-29,481,707,427,"1,760","1,309",598,"1,604"
Net Cash Flow,-162,-9,2,15,12,10,-14,8,62,843,-752,"1,118"
