,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,569,413,698,537,742,898,"1,011",621,742,862,"1,057","1,532"
Cash from Investing Activity +,-212,-289,-509,-361,-436,-696,-671,-586,-550,-905,-945,"-1,013"
Cash from Financing Activity +,-377,-139,-114,-122,-24,-167,-258,-143,-302,-72,105,-29
Net Cash Flow,-20,-14,76,54,283,35,83,-108,-111,-115,217,490
