,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,36,21,19,27,30,28,23,6,10,3,3,5
Inventory Days,48,44,61,53,47,45,44,39,28,39,38,33
Days Payable,20,28,26,44,30,40,42,40,34,42,46,46
Cash Conversion Cycle,64,36,54,36,47,33,24,4,3,0,-5,-8
Working Capital Days,62,32,43,41,41,27,24,9,7,11,17,3
ROCE %,17%,17%,24%,23%,22%,20%,20%,26%,32%,27%,25%,23%
