,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,,63,30,28,29,15,23,44,26,28,28,21
Inventory Days,,,,,,,,,,,,"1,614"
Days Payable,,,,,,,,,,,,130
Cash Conversion Cycle,,63,30,28,29,15,23,44,26,28,28,"1,504"
Working Capital Days,,655,590,654,496,700,447,"1,046",709,648,644,616
ROCE %,,,13%,9%,7%,11%,6%,7%,10%,9%,11%,16%
