,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,296,63,319,245,516,362,375,310,479,736,290,107
Cash from Investing Activity +,-140,-32,-119,-125,-405,-310,-72,-298,-234,-541,55,402
Cash from Financing Activity +,-158,-31,-197,-125,-99,-43,-303,-16,-238,-206,-349,-491
Net Cash Flow,-3,1,3,-4,12,9,0,-4,6,-11,-4,18
