,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,84,92,90,68,67,92,117,86,122,230,235,206
Cash from Investing Activity +,-45,18,146,-78,41,496,12,3,4,-189,366,-166
Cash from Financing Activity +,-103,-110,-225,-1,-119,-584,-123,-95,-122,-47,-495,-143
Net Cash Flow,-64,1,11,-11,-12,4,7,-6,4,-6,106,-102
