,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,646,"1,237","1,420","3,279","1,955","1,651","4,381","3,329","5,016","2,387","2,435",
Cash from Investing Activity +,-819,"-1,017","-1,446","-1,787","-1,927","-2,904","-1,563",597,"-3,211","-3,971","-4,242",
Cash from Financing Activity +,118,93,365,"-1,915",864,"1,919","-1,947","-1,365","-2,969","1,814",800,
Net Cash Flow,-55,313,340,-424,892,666,871,"2,561","-1,164",230,"-1,007",
