,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,152,306,401,392,356,404,881,718,231,707,667,603
Cash from Investing Activity +,-83,-167,-375,-175,-129,-408,-782,-645,-163,-469,-683,-495
Cash from Financing Activity +,-60,-124,-39,-212,-207,-1,-111,-52,-57,-257,38,-118
Net Cash Flow,8,16,-13,5,19,-5,-11,21,11,-20,22,-10
