,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"2,251",889,"2,480","2,655","2,469","2,294","3,408","2,806","2,499","1,978","2,351","2,582"
Cash from Investing Activity +,"-3,180","-2,381","-1,220","-1,493","-1,606",-686,-466,"-1,489",-575,-545,-564,"-3,013"
Cash from Financing Activity +,822,"1,331","-1,181",-760,"-1,485","-1,737","-2,219","-1,739",-611,"-2,457","-1,642","1,337"
Net Cash Flow,-107,-161,80,402,-623,-130,723,-423,"1,313","-1,024",146,906
