,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,10,11,10,13,13,16,20,23,13,18,12,13
Inventory Days,209,230,218,221,214,243,241,293,284,276,274,219
Days Payable,85,92,82,89,108,129,129,207,141,126,99,78
Cash Conversion Cycle,134,148,146,145,119,129,132,109,155,168,186,155
Working Capital Days,59,79,75,66,57,68,69,61,67,78,75,160
ROCE %,,39%,36%,32%,40%,31%,21%,9%,20%,24%,20%,20%
