,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,15,18,17,27,13,10,9,18,21,15,14,34
Inventory Days,216,248,257,187,179,218,199,222,247,190,215,224
Days Payable,55,49,42,45,52,99,74,70,75,75,70,56
Cash Conversion Cycle,176,217,231,169,140,130,134,170,192,131,160,202
Working Capital Days,32,64,83,77,34,15,27,49,51,28,58,104
ROCE %,22%,18%,14%,12%,10%,16%,20%,15%,17%,22%,22%,30%
