,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,868,963,513,767,"1,100",501,827,660,"1,728",565,"1,953","1,515"
Cash from Investing Activity +,-376,-485,-121,-220,-946,185,-548,-763,-759,31,"-1,618",-305
Cash from Financing Activity +,-310,-754,-621,-98,-409,-318,-716,190,-547,-907,-534,-669
Net Cash Flow,183,-277,-229,450,-255,368,-437,87,421,-311,-199,541
