,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,25,20,25,30,37,46,21,36,27,16,22,16
Inventory Days,114,142,191,127,148,152,156,185,143,117,147,126
Days Payable,39,41,47,28,27,28,34,54,50,58,50,34
Cash Conversion Cycle,100,120,169,128,158,169,143,167,121,75,119,107
Working Capital Days,46,51,82,58,85,88,48,93,79,46,73,63
ROCE %,17%,11%,9%,10%,9%,12%,10%,10%,23%,12%,10%,10%
