,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-632,298,412,312,225,632,94,281,244,698,-283,"1,291"
Cash from Investing Activity +,-12,-59,-223,-166,-5,-388,45,-115,-91,-267,-267,-705
Cash from Financing Activity +,-181,-369,-153,-157,-69,-293,-189,-123,-106,-186,635,-483
Net Cash Flow,-824,-130,36,-11,151,-49,-49,43,46,246,85,103
