,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,176,166,200,179,183,162,166,150,136,90,76,84
Inventory Days,45,38,32,35,45,43,51,54,65,59,53,41
Days Payable,286,266,248,278,331,324,327,395,420,433,400,326
Cash Conversion Cycle,-65,-62,-17,-64,-103,-119,-111,-191,-219,-284,-271,-200
Working Capital Days,57,63,112,74,66,82,93,86,101,84,91,98
ROCE %,16%,15%,16%,20%,27%,29%,25%,21%,14%,12%,16%,16%
