,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,35,43,28,43,79,86,82,193,283,249,386,543
Cash from Investing Activity +,-13,-19,0,18,-67,-67,-33,-107,-146,-126,-249,-298
Cash from Financing Activity +,-23,-23,-28,-31,-38,-20,-51,-47,-94,-158,-169,-231
Net Cash Flow,-1,0,1,29,-26,-1,-1,38,44,-35,-32,14
