,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,83,75,84,100,97,85,76,120,78,68,104,117
Inventory Days,301,283,330,333,271,326,312,561,302,321,298,116
Days Payable,116,173,200,204,175,186,156,311,206,161,207,83
Cash Conversion Cycle,268,184,214,229,193,225,232,370,174,228,196,151
Working Capital Days,67,38,37,50,57,49,59,74,31,50,65,74
ROCE %,14%,16%,18%,14%,22%,28%,17%,5%,13%,11%,13%,14%
