,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"3,455","4,190","4,526","5,005","3,888","5,956","8,972","12,500","9,283","9,069","10,898","10,673"
Cash from Investing Activity +,"-2,342","-2,144","-3,673","-2,501","1,866","1,165","-4,192","-8,856","2,257","-7,188","-8,789","-16,504"
Cash from Financing Activity +,-949,"-2,110",-844,"-2,535","-5,735","-6,757","-5,076","-4,356","-12,498","-1,631","-1,926","5,076"
Net Cash Flow,164,-63,8,-31,18,364,-295,-712,-958,250,183,-755
