,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,299,321,231,243,272,282,317,-139,-19,614,712,825
Cash from Investing Activity +,-97,-154,-58,-269,-318,-232,-163,-53,23,-300,-546,-372
Cash from Financing Activity +,-196,-151,-193,-4,45,-19,-184,170,20,-299,-167,-113
Net Cash Flow,5,16,-20,-30,-1,31,-31,-23,25,16,-1,341
