,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,599,810,"2,742","1,009",894,"1,798","1,393","2,005","1,803","2,368","3,266","2,585"
Cash from Investing Activity +,-418,"-2,113",-869,-798,"-4,677",-246,229,-444,-196,"-2,335",-160,-540
Cash from Financing Activity +,86,"1,212","-1,435",-193,"3,417","-1,314","-1,549","-1,651","-1,781",77,"-2,780","-2,298"
Net Cash Flow,268,-90,437,18,-366,238,73,-89,-174,110,327,-253
