,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity +,"1,486","2,695","3,390","2,188","3,800","3,264","4,312","6,352","5,051","2,463","4,643","7,569"
Cash from Investing Activity +,"-1,089","-1,372","-2,844","-1,906","-6,145","-3,194","-3,318","-2,220","-1,886","-2,304","-2,248","-6,644"
Cash from Financing Activity +,-256,"-1,080",494,-263,"5,518","-2,221",-225,"-2,803","-2,098","-1,217","-2,734","1,281"
Net Cash Flow,142,243,"1,040",19,"3,172","-2,152",769,"1,329","1,068","-1,059",-339,"2,205"
