,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,86,83,93,79,84,93,100,86,72,285,23,23
Inventory Days,71,93,92,102,111,110,138,122,129,612,44,36
Days Payable,176,178,187,151,150,153,303,290,267,"1,400",183,166
Cash Conversion Cycle,-18,-2,-1,30,45,50,-65,-83,-66,-503,-116,-107
Working Capital Days,61,69,68,57,59,57,40,38,40,129,297,-15
ROCE %,18%,14%,6%,1%,7%,13%,12%,6%,10%,3%,4%,11%
