,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,18,87,49,39,48,35,29,38,25,24,38,37
Inventory Days,,,,,,,333,350,286,244,238,246
Days Payable,,,,,,,105,140,115,83,84,112
Cash Conversion Cycle,18,87,49,39,48,35,257,249,196,185,192,170
Working Capital Days,45,55,67,32,10,-77,-139,47,24,28,4,-12
ROCE %,17%,13%,12%,10%,10%,15%,15%,13%,21%,25%,18%,13%
