,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"4,615","4,214","3,960","6,024","8,769","7,984","8,345","8,993","9,420","3,205","12,586","15,735"
Cash from Investing Activity +,"-4,466","-2,809",-904,-334,"-2,660","-5,701","-8,299","-4,640","-5,490","-7,453","-8,226","-6,738"
Cash from Financing Activity +,-3,"-3,058","-3,028","-5,275","-5,252","-3,364",281,"-3,471","-3,917","2,972","-3,457","-8,941"
Net Cash Flow,146,"-1,653",29,415,858,"-1,081",328,882,13,"-1,276",902,56
