,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,65,57,61,72,75,71,64,89,75,74,80,89
Inventory Days,135,149,117,132,128,127,136,172,145,135,147,166
Days Payable,104,84,93,103,110,96,92,151,101,79,83,78
Cash Conversion Cycle,96,122,85,101,93,103,108,110,119,130,144,177
Working Capital Days,60,68,53,66,67,80,75,91,88,94,104,123
ROCE %,15%,17%,20%,29%,28%,27%,16%,17%,20%,19%,19%,17%
