,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Debtor Days,37,43,26,30,24,25,25,52,43,17,19,29
Inventory Days,299,272,370,308,274,199,243,370,207,170,180,222
Days Payable,63,56,77,82,90,87,89,97,107,143,92,103
Cash Conversion Cycle,273,259,319,255,209,137,179,325,144,44,107,148
Working Capital Days,76,50,48,10,-8,-10,7,75,16,-19,29,55
ROCE %,7%,5%,5%,-6%,-2%,3%,9%,8%,11%,24%,6%,8%
