,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"3,824","4,061","5,971","8,329","4,696","3,824","2,993","5,070","4,590","4,705","6,938","5,026"
Cash from Investing Activity +,"-1,122",-768,-746,"-1,864",-886,"-1,182","-2,987","-1,607","-3,084","-4,191","-5,968","-7,550"
Cash from Financing Activity +,"-4,536","-2,494","-4,000","-7,812","-3,863","-2,637",12,"-3,058",-638,-795,-581,"1,904"
Net Cash Flow,"-1,834",798,"1,224","-1,347",-53,5,17,405,867,-281,388,-620
