,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,15,19,18,18,18,18,17,20,20,18,18,24
Inventory Days,466,345,258,292,269,257,288,257,343,223,235,213
Days Payable,378,196,160,222,303,179,205,204,203,188,185,199
Cash Conversion Cycle,102,169,116,88,-17,96,100,73,159,53,68,38
Working Capital Days,-10,6,-12,-7,-9,-12,-1,20,58,33,39,32
ROCE %,7%,8%,8%,12%,14%,13%,17%,20%,17%,10%,16%,14%
