,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,35,33,38,31,33,36,34,21,22,27,26,26
Inventory Days,150,136,150,153,169,154,164,178,169,158,149,128
Days Payable,169,153,182,181,190,172,176,197,178,171,186,158
Cash Conversion Cycle,16,16,6,3,13,17,22,3,12,14,-10,-4
Working Capital Days,2,7,21,14,21,16,22,5,7,10,2,61
ROCE %,35%,36%,35%,31%,28%,28%,28%,27%,27%,23%,22%,20%
