,Mar 2008,Mar 2009,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,83,2,263,143,183,139,374,283,121,486,486,311
Cash from Investing Activity +,102,283,-156,225,-6,185,4,-225,230,-15,-87,123
Cash from Financing Activity +,-265,-54,-113,-392,-126,-360,-157,-174,-346,-302,-439,-460
Net Cash Flow,-80,231,-6,-24,51,-36,221,-115,6,170,-41,-26
