,Mar 2008,Mar 2009,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,43,32,49,58,53,56,54,62,57,53,53,52
Inventory Days,91,81,89,107,84,85,107,135,129,95,100,95
Days Payable,185,150,145,164,159,131,171,220,164,138,164,151
Cash Conversion Cycle,-51,-37,-7,1,-22,9,-10,-23,22,11,-10,-3
Working Capital Days,-35,-37,-1,15,10,20,-3,-12,15,5,-1,24
ROCE %,12%,13%,,27%,40%,24%,27%,22%,28%,35%,42%,42%
