,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Debtor Days,25,19,18,21,23,30,19,19,15,15,21,23
Inventory Days,228,212,244,185,173,165,187,189,150,148,190,178
Days Payable,58,50,63,60,80,74,76,78,61,59,64,55
Cash Conversion Cycle,195,181,199,145,115,122,129,129,104,105,146,146
Working Capital Days,9,-4,52,45,31,32,35,36,31,20,38,125
ROCE %,50%,47%,40%,36%,34%,34%,32%,28%,33%,39%,37%,37%
