,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,-244,"1,055","2,385",183,682,"-4,347","-1,457","17,909","9,248","-7,074","-5,630","3,176"
Cash from Investing Activity +,"-4,524","-4,357","-5,506","-5,875","-5,467","-7,174","-6,870","-19,686","-3,252","-8,866","-5,615","-18,626"
Cash from Financing Activity +,"5,577","1,669","2,967","6,108","6,314","13,194","6,933",406,"-5,883","15,946","12,281","15,834"
Net Cash Flow,810,"-1,633",-154,416,"1,529","1,672","-1,394","-1,370",113,6,"1,037",384
