,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity +,473,872,796,"1,147",-923,"1,631",628,"1,920",272,"1,610","1,728","1,941"
Cash from Investing Activity +,-369,-519,-464,"1,019",-372,"-1,123",-163,-800,-308,-151,-137,-472
Cash from Financing Activity +,-332,-326,-391,-761,-110,-434,-536,"-1,028",-37,"-1,460","-1,587","-1,455"
Net Cash Flow,-228,27,-59,"1,406","-1,406",74,-72,92,-73,-1,4,14
