,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"6,483","5,981","7,415","7,014","6,364","4,574","7,375","8,345","6,693","7,166","12,596","12,680"
Cash from Investing Activity +,"-3,609","-3,865","-1,805","-7,373","-1,512",-272,-493,993,"-6,250","-7,263","-9,027","-15,449"
Cash from Financing Activity +,"-3,265","-2,239","-6,183",937,"-4,726","-5,184","-5,110","-7,603","-1,183","1,341","-4,497","4,292"
Net Cash Flow,-392,-123,-574,579,126,-883,"1,773","1,736",-741,"1,243",-928,"1,524"
