,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity +,"2,590","2,915","3,498","4,504","2,347","2,052","1,376",3,"3,256","2,199","3,880","3,443"
Cash from Investing Activity +,"-5,512","-3,159","-1,660","1,485",-962,"-3,605",-987,"2,434","-2,043","-2,310","-5,792","-3,673"
Cash from Financing Activity +,634,448,"-2,018","-5,727","-1,191",816,"1,617","-1,056","-3,894","1,731",467,"-1,010"
Net Cash Flow,"-2,289",204,-180,263,194,-737,"2,005","1,382","-2,681","1,620","-1,445","-1,240"
